,filepath,label
65,/root/ktg/Capstone2/dataset/img/train/2707.jpg,0
66,/root/ktg/Capstone2/dataset/img/train/0662.jpg,0
67,/root/ktg/Capstone2/dataset/img/train/2075.jpg,0
68,/root/ktg/Capstone2/dataset/img/train/1795.jpg,0
69,/root/ktg/Capstone2/dataset/img/train/3182.jpg,0
70,/root/ktg/Capstone2/dataset/img/train/1959.jpg,0
71,/root/ktg/Capstone2/dataset/img/train/1971.jpg,0
72,/root/ktg/Capstone2/dataset/img/train/1965.jpg,0
73,/root/ktg/Capstone2/dataset/img/train/1030.jpg,0
74,/root/ktg/Capstone2/dataset/img/train/3141.jpg,0
75,/root/ktg/Capstone2/dataset/img/train/1756.jpg,0
76,/root/ktg/Capstone2/dataset/img/train/1742.jpg,0
77,/root/ktg/Capstone2/dataset/img/train/3155.jpg,0
78,/root/ktg/Capstone2/dataset/img/train/1024.jpg,0
79,/root/ktg/Capstone2/dataset/img/train/2263.jpg,0
80,/root/ktg/Capstone2/dataset/img/train/3169.jpg,0
81,/root/ktg/Capstone2/dataset/img/train/1018.jpg,0
82,/root/ktg/Capstone2/dataset/img/train/1187.jpg,0
83,/root/ktg/Capstone2/dataset/img/train/1839.jpg,0
84,/root/ktg/Capstone2/dataset/img/train/1193.jpg,0
85,/root/ktg/Capstone2/dataset/img/train/1805.jpg,0
86,/root/ktg/Capstone2/dataset/img/train/1622.jpg,0
87,/root/ktg/Capstone2/dataset/img/train/3021.jpg,0
88,/root/ktg/Capstone2/dataset/img/train/2459.jpg,0
89,/root/ktg/Capstone2/dataset/img/train/1150.jpg,0
90,/root/ktg/Capstone2/dataset/img/train/3009.jpg,0
91,/root/ktg/Capstone2/dataset/img/train/2303.jpg,0
92,/root/ktg/Capstone2/dataset/img/train/0514.jpg,0
93,/root/ktg/Capstone2/dataset/img/train/2465.jpg,0
94,/root/ktg/Capstone2/dataset/img/train/0925.jpg,0
95,/root/ktg/Capstone2/dataset/img/train/1385.jpg,0
96,/root/ktg/Capstone2/dataset/img/train/2840.jpg,0
97,/root/ktg/Capstone2/dataset/img/train/1391.jpg,0
98,/root/ktg/Capstone2/dataset/img/train/1420.jpg,0
99,/root/ktg/Capstone2/dataset/img/train/2129.jpg,0
100,/root/ktg/Capstone2/dataset/img/train/2897.jpg,0
101,/root/ktg/Capstone2/dataset/img/train/2883.jpg,0
102,/root/ktg/Capstone2/dataset/img/train/2115.jpg,0
103,/root/ktg/Capstone2/dataset/img/train/0702.jpg,0
104,/root/ktg/Capstone2/dataset/img/train/2673.jpg,0
105,/root/ktg/Capstone2/dataset/img/train/2667.jpg,0
106,/root/ktg/Capstone2/dataset/img/train/1408.jpg,0
107,/root/ktg/Capstone2/dataset/img/train/0716.jpg,0
108,/root/ktg/Capstone2/dataset/img/train/2671.jpg,0
109,/root/ktg/Capstone2/dataset/img/train/1378.jpg,0
110,/root/ktg/Capstone2/dataset/img/train/0700.jpg,0
111,/root/ktg/Capstone2/dataset/img/train/2117.jpg,0
112,/root/ktg/Capstone2/dataset/img/train/0714.jpg,0
113,/root/ktg/Capstone2/dataset/img/train/2895.jpg,0
114,/root/ktg/Capstone2/dataset/img/train/1436.jpg,0
115,/root/ktg/Capstone2/dataset/img/train/3221.jpg,0
116,/root/ktg/Capstone2/dataset/img/train/2881.jpg,0
117,/root/ktg/Capstone2/dataset/img/train/2856.jpg,0
118,/root/ktg/Capstone2/dataset/img/train/1387.jpg,0
119,/root/ktg/Capstone2/dataset/img/train/0933.jpg,0
120,/root/ktg/Capstone2/dataset/img/train/1393.jpg,0
121,/root/ktg/Capstone2/dataset/img/train/2315.jpg,0
122,/root/ktg/Capstone2/dataset/img/train/1608.jpg,0
123,/root/ktg/Capstone2/dataset/img/train/0516.jpg,0
124,/root/ktg/Capstone2/dataset/img/train/2301.jpg,0
125,/root/ktg/Capstone2/dataset/img/train/2329.jpg,0
126,/root/ktg/Capstone2/dataset/img/train/1146.jpg,0
127,/root/ktg/Capstone2/dataset/img/train/1152.jpg,0
128,/root/ktg/Capstone2/dataset/img/train/3023.jpg,0
129,/root/ktg/Capstone2/dataset/img/train/1185.jpg,0
130,/root/ktg/Capstone2/dataset/img/train/1191.jpg,0
131,/root/ktg/Capstone2/dataset/img/train/2261.jpg,0
132,/root/ktg/Capstone2/dataset/img/train/0462.jpg,0
133,/root/ktg/Capstone2/dataset/img/train/3143.jpg,0
134,/root/ktg/Capstone2/dataset/img/train/1032.jpg,0
135,/root/ktg/Capstone2/dataset/img/train/2249.jpg,0
136,/root/ktg/Capstone2/dataset/img/train/1998.jpg,0
137,/root/ktg/Capstone2/dataset/img/train/1973.jpg,0
138,/root/ktg/Capstone2/dataset/img/train/3180.jpg,0
139,/root/ktg/Capstone2/dataset/img/train/0489.jpg,0
140,/root/ktg/Capstone2/dataset/img/train/1783.jpg,0
141,/root/ktg/Capstone2/dataset/img/train/2705.jpg,0
142,/root/ktg/Capstone2/dataset/img/train/2077.jpg,0
143,/root/ktg/Capstone2/dataset/img/train/0660.jpg,0
144,/root/ktg/Capstone2/dataset/img/train/2711.jpg,0
145,/root/ktg/Capstone2/dataset/img/train/1230.jpg,0
146,/root/ktg/Capstone2/dataset/img/train/2739.jpg,0
147,/root/ktg/Capstone2/dataset/img/train/0890.jpg,0
148,/root/ktg/Capstone2/dataset/img/train/1556.jpg,0
149,/root/ktg/Capstone2/dataset/img/train/0648.jpg,0
150,/root/ktg/Capstone2/dataset/img/train/1542.jpg,0
151,/root/ktg/Capstone2/dataset/img/train/1224.jpg,0
152,/root/ktg/Capstone2/dataset/img/train/0853.jpg,0
153,/root/ktg/Capstone2/dataset/img/train/1595.jpg,0
154,/root/ktg/Capstone2/dataset/img/train/3382.jpg,0
155,/root/ktg/Capstone2/dataset/img/train/0847.jpg,0
156,/root/ktg/Capstone2/dataset/img/train/1581.jpg,0
157,/root/ktg/Capstone2/dataset/img/train/0846.jpg,0
158,/root/ktg/Capstone2/dataset/img/train/2937.jpg,0
159,/root/ktg/Capstone2/dataset/img/train/0632Cardiomegaly..jpg,0
160,/root/ktg/Capstone2/dataset/img/train/2923.jpg,0
161,/root/ktg/Capstone2/dataset/img/train/3383.jpg,0
162,/root/ktg/Capstone2/dataset/img/train/0852.jpg,0
163,/root/ktg/Capstone2/dataset/img/train/3354.jpg,0
164,/root/ktg/Capstone2/dataset/img/train/1543.jpg,0
165,/root/ktg/Capstone2/dataset/img/train/0885.jpg,0
166,/root/ktg/Capstone2/dataset/img/train/1231.jpg,0
167,/root/ktg/Capstone2/dataset/img/train/0649.jpg,0
168,/root/ktg/Capstone2/dataset/img/train/2710.jpg,0
169,/root/ktg/Capstone2/dataset/img/train/1219.jpg,0
170,/root/ktg/Capstone2/dataset/img/train/2704.jpg,0
171,/root/ktg/Capstone2/dataset/img/train/2062.jpg,0
172,/root/ktg/Capstone2/dataset/img/train/0675.jpg,0
173,/root/ktg/Capstone2/dataset/img/train/1966.jpg,0
174,/root/ktg/Capstone2/dataset/img/train/1972.jpg,0
175,/root/ktg/Capstone2/dataset/img/train/1027.jpg,0
176,/root/ktg/Capstone2/dataset/img/train/1741.jpg,0
177,/root/ktg/Capstone2/dataset/img/train/1033.jpg,0
178,/root/ktg/Capstone2/dataset/img/train/0477.jpg,0
179,/root/ktg/Capstone2/dataset/img/train/2506.jpg,0
180,/root/ktg/Capstone2/dataset/img/train/1190.jpg,0
181,/root/ktg/Capstone2/dataset/img/train/1184.jpg,0
182,/root/ktg/Capstone2/dataset/img/train/1806.jpg,0
183,/root/ktg/Capstone2/dataset/img/train/3022.jpg,0
184,/root/ktg/Capstone2/dataset/img/train/2328.jpg,0
185,/root/ktg/Capstone2/dataset/img/train/3036.jpg,0
186,/root/ktg/Capstone2/dataset/img/train/1621.jpg,0
187,/root/ktg/Capstone2/dataset/img/train/2300.jpg,0
188,/root/ktg/Capstone2/dataset/img/train/0517.jpg,0
189,/root/ktg/Capstone2/dataset/img/train/1609.jpg,0
190,/root/ktg/Capstone2/dataset/img/train/0503.jpg,0
191,/root/ktg/Capstone2/dataset/img/train/2314.jpg,0
192,/root/ktg/Capstone2/dataset/img/train/2472.jpg,0
193,/root/ktg/Capstone2/dataset/img/train/0932.jpg,0
194,/root/ktg/Capstone2/dataset/img/train/2843.jpg,0
195,/root/ktg/Capstone2/dataset/img/train/2857.jpg,0
196,/root/ktg/Capstone2/dataset/img/train/0926.jpg,0
197,/root/ktg/Capstone2/dataset/img/train/1437.jpg,0
198,/root/ktg/Capstone2/dataset/img/train/2880.jpg,0
199,/root/ktg/Capstone2/dataset/img/train/1423.jpg,0
200,/root/ktg/Capstone2/dataset/img/train/3234.jpg,0
201,/root/ktg/Capstone2/dataset/img/train/0715.jpg,0
202,/root/ktg/Capstone2/dataset/img/train/2102.jpg,0
203,/root/ktg/Capstone2/dataset/img/train/1379.jpg,0
204,/root/ktg/Capstone2/dataset/img/train/2670.jpg,0
205,/root/ktg/Capstone2/dataset/img/train/3208.jpg,0
206,/root/ktg/Capstone2/dataset/img/train/0701.jpg,0
207,/root/ktg/Capstone2/dataset/img/train/3230.jpg,0
208,/root/ktg/Capstone2/dataset/img/train/1341.jpg,0
209,/root/ktg/Capstone2/dataset/img/train/2648.jpg,0
210,/root/ktg/Capstone2/dataset/img/train/1433.jpg,0
211,/root/ktg/Capstone2/dataset/img/train/3224.jpg,0
212,/root/ktg/Capstone2/dataset/img/train/0705.jpg,0
213,/root/ktg/Capstone2/dataset/img/train/2112.jpg,0
214,/root/ktg/Capstone2/dataset/img/train/2674.jpg,0
215,/root/ktg/Capstone2/dataset/img/train/0543 Cardiomegaly..jpg,0
216,/root/ktg/Capstone2/dataset/img/train/0711.jpg,0
217,/root/ktg/Capstone2/dataset/img/train/0922.jpg,0
218,/root/ktg/Capstone2/dataset/img/train/1382.jpg,0
219,/root/ktg/Capstone2/dataset/img/train/1396.jpg,0
220,/root/ktg/Capstone2/dataset/img/train/2847.jpg,0
221,/root/ktg/Capstone2/dataset/img/train/1143.jpg,0
222,/root/ktg/Capstone2/dataset/img/train/1625.jpg,0
223,/root/ktg/Capstone2/dataset/img/train/3032.jpg,0
224,/root/ktg/Capstone2/dataset/img/train/1631.jpg,0
225,/root/ktg/Capstone2/dataset/img/train/1157.jpg,0
226,/root/ktg/Capstone2/dataset/img/train/0507.jpg,0
227,/root/ktg/Capstone2/dataset/img/train/2489.jpg,0
228,/root/ktg/Capstone2/dataset/img/train/1194.jpg,0
229,/root/ktg/Capstone2/dataset/img/train/3146.jpg,0
230,/root/ktg/Capstone2/dataset/img/train/3152.jpg,0
231,/root/ktg/Capstone2/dataset/img/train/1745.jpg,0
232,/root/ktg/Capstone2/dataset/img/train/1023.jpg,0
233,/root/ktg/Capstone2/dataset/img/train/2502.jpg,0
234,/root/ktg/Capstone2/dataset/img/train/2264.jpg,0
235,/root/ktg/Capstone2/dataset/img/train/0473.jpg,0
236,/root/ktg/Capstone2/dataset/img/train/0467.jpg,0
237,/root/ktg/Capstone2/dataset/img/train/1779.jpg,0
238,/root/ktg/Capstone2/dataset/img/train/2270.jpg,0
239,/root/ktg/Capstone2/dataset/img/train/3185.jpg,0
240,/root/ktg/Capstone2/dataset/img/train/1792.jpg,0
241,/root/ktg/Capstone2/dataset/img/train/1786.jpg,0
242,/root/ktg/Capstone2/dataset/img/train/0653Cardiomegaly..jpg,0
243,/root/ktg/Capstone2/dataset/img/train/1976.jpg,0
244,/root/ktg/Capstone2/dataset/img/train/1962.jpg,0
245,/root/ktg/Capstone2/dataset/img/train/3344.jpg,0
246,/root/ktg/Capstone2/dataset/img/train/1235.jpg,0
247,/root/ktg/Capstone2/dataset/img/train/2728.jpg,0
248,/root/ktg/Capstone2/dataset/img/train/1547.jpg,0
249,/root/ktg/Capstone2/dataset/img/train/0881.jpg,0
250,/root/ktg/Capstone2/dataset/img/train/0659.jpg,0
251,/root/ktg/Capstone2/dataset/img/train/0671.jpg,0
252,/root/ktg/Capstone2/dataset/img/train/2066.jpg,0
253,/root/ktg/Capstone2/dataset/img/train/2700.jpg,0
254,/root/ktg/Capstone2/dataset/img/train/1209.jpg,0
255,/root/ktg/Capstone2/dataset/img/train/1590.jpg,0
256,/root/ktg/Capstone2/dataset/img/train/2099.jpg,0
257,/root/ktg/Capstone2/dataset/img/train/0988Cardiomegaly..jpg,0
258,/root/ktg/Capstone2/dataset/img/train/3387.jpg,0
259,/root/ktg/Capstone2/dataset/img/train/2927.jpg,0
260,/root/ktg/Capstone2/dataset/img/train/0842.jpg,0
261,/root/ktg/Capstone2/dataset/img/train/2932.jpg,0
262,/root/ktg/Capstone2/dataset/img/train/1585.jpg,0
263,/root/ktg/Capstone2/dataset/img/train/3392.jpg,0
264,/root/ktg/Capstone2/dataset/img/train/3386.jpg,0
265,/root/ktg/Capstone2/dataset/img/train/2098.jpg,0
266,/root/ktg/Capstone2/dataset/img/train/2926.jpg,0
267,/root/ktg/Capstone2/dataset/img/train/0664.jpg,0
268,/root/ktg/Capstone2/dataset/img/train/2067.jpg,0
269,/root/ktg/Capstone2/dataset/img/train/0670.jpg,0
270,/root/ktg/Capstone2/dataset/img/train/1208.jpg,0
271,/root/ktg/Capstone2/dataset/img/train/1220.jpg,0
272,/root/ktg/Capstone2/dataset/img/train/3351.jpg,0
273,/root/ktg/Capstone2/dataset/img/train/0880.jpg,0
274,/root/ktg/Capstone2/dataset/img/train/1546.jpg,0
275,/root/ktg/Capstone2/dataset/img/train/0894.jpg,0
276,/root/ktg/Capstone2/dataset/img/train/1552.jpg,0
277,/root/ktg/Capstone2/dataset/img/train/3345.jpg,0
278,/root/ktg/Capstone2/dataset/img/train/1234.jpg,0
279,/root/ktg/Capstone2/dataset/img/train/1793.jpg,0
280,/root/ktg/Capstone2/dataset/img/train/3184.jpg,0
281,/root/ktg/Capstone2/dataset/img/train/2503.jpg,0
282,/root/ktg/Capstone2/dataset/img/train/0472.jpg,0
283,/root/ktg/Capstone2/dataset/img/train/2265.jpg,0
284,/root/ktg/Capstone2/dataset/img/train/3153.jpg,0
285,/root/ktg/Capstone2/dataset/img/train/1022.jpg,0
286,/root/ktg/Capstone2/dataset/img/train/3147.jpg,0
287,/root/ktg/Capstone2/dataset/img/train/1750.jpg,0
288,/root/ktg/Capstone2/dataset/img/train/1817.jpg,0
289,/root/ktg/Capstone2/dataset/img/train/1803.jpg,0
290,/root/ktg/Capstone2/dataset/img/train/1195.jpg,0
291,/root/ktg/Capstone2/dataset/img/train/2488.jpg,0
292,/root/ktg/Capstone2/dataset/img/train/2463.jpg,0
293,/root/ktg/Capstone2/dataset/img/train/2477.jpg,0
294,/root/ktg/Capstone2/dataset/img/train/1630.jpg,0
295,/root/ktg/Capstone2/dataset/img/train/3027.jpg,0
296,/root/ktg/Capstone2/dataset/img/train/1156.jpg,0
297,/root/ktg/Capstone2/dataset/img/train/1142.jpg,0
298,/root/ktg/Capstone2/dataset/img/train/1397.jpg,0
299,/root/ktg/Capstone2/dataset/img/train/1383.jpg,0
300,/root/ktg/Capstone2/dataset/img/train/2852.jpg,0
301,/root/ktg/Capstone2/dataset/img/train/1368.jpg,0
302,/root/ktg/Capstone2/dataset/img/train/3219.jpg,0
303,/root/ktg/Capstone2/dataset/img/train/2107.jpg,0
304,/root/ktg/Capstone2/dataset/img/train/0704.jpg,0
305,/root/ktg/Capstone2/dataset/img/train/2675.jpg,0
306,/root/ktg/Capstone2/dataset/img/train/1354.jpg,0
307,/root/ktg/Capstone2/dataset/img/train/1426.jpg,0
308,/root/ktg/Capstone2/dataset/img/train/3231.jpg,0
309,/root/ktg/Capstone2/dataset/img/train/1340.jpg,0
310,/root/ktg/Capstone2/dataset/img/train/2139.jpg,0
311,/root/ktg/Capstone2/dataset/img/train/1356.jpg,0
312,/root/ktg/Capstone2/dataset/img/train/3233.jpg,0
313,/root/ktg/Capstone2/dataset/img/train/1424.jpg,0
314,/root/ktg/Capstone2/dataset/img/train/0706.jpg,0
315,/root/ktg/Capstone2/dataset/img/train/1418.jpg,0
316,/root/ktg/Capstone2/dataset/img/train/0935.jpg,0
317,/root/ktg/Capstone2/dataset/img/train/1395.jpg,0
318,/root/ktg/Capstone2/dataset/img/train/1381.jpg,0
319,/root/ktg/Capstone2/dataset/img/train/2878.jpg,0
320,/root/ktg/Capstone2/dataset/img/train/0666Cardiomegaly..jpg,0
321,/root/ktg/Capstone2/dataset/img/train/1154.jpg,0
322,/root/ktg/Capstone2/dataset/img/train/3025.jpg,0
323,/root/ktg/Capstone2/dataset/img/train/0538.jpg,0
324,/root/ktg/Capstone2/dataset/img/train/1140.jpg,0
325,/root/ktg/Capstone2/dataset/img/train/2461.jpg,0
326,/root/ktg/Capstone2/dataset/img/train/1168.jpg,0
327,/root/ktg/Capstone2/dataset/img/train/0510.jpg,0
328,/root/ktg/Capstone2/dataset/img/train/2307.jpg,0
329,/root/ktg/Capstone2/dataset/img/train/1829.jpg,0
330,/root/ktg/Capstone2/dataset/img/train/1815.jpg,0
331,/root/ktg/Capstone2/dataset/img/train/1801.jpg,0
332,/root/ktg/Capstone2/dataset/img/train/2529.jpg,0
333,/root/ktg/Capstone2/dataset/img/train/1752.jpg,0
334,/root/ktg/Capstone2/dataset/img/train/3145.jpg,0
335,/root/ktg/Capstone2/dataset/img/train/1034.jpg,0
336,/root/ktg/Capstone2/dataset/img/train/0464.jpg,0
337,/root/ktg/Capstone2/dataset/img/train/2273.jpg,0
338,/root/ktg/Capstone2/dataset/img/train/2267.jpg,0
339,/root/ktg/Capstone2/dataset/img/train/3179.jpg,0
340,/root/ktg/Capstone2/dataset/img/train/0470.jpg,0
341,/root/ktg/Capstone2/dataset/img/train/1008.jpg,0
342,/root/ktg/Capstone2/dataset/img/train/2501.jpg,0
343,/root/ktg/Capstone2/dataset/img/train/3192.jpg,0
344,/root/ktg/Capstone2/dataset/img/train/3186.jpg,0
345,/root/ktg/Capstone2/dataset/img/train/1791.jpg,0
346,/root/ktg/Capstone2/dataset/img/train/1949.jpg,0
347,/root/ktg/Capstone2/dataset/img/train/1544.jpg,0
348,/root/ktg/Capstone2/dataset/img/train/0882.jpg,0
349,/root/ktg/Capstone2/dataset/img/train/3353.jpg,0
350,/root/ktg/Capstone2/dataset/img/train/1222.jpg,0
351,/root/ktg/Capstone2/dataset/img/train/3347.jpg,0
352,/root/ktg/Capstone2/dataset/img/train/2059.jpg,0
353,/root/ktg/Capstone2/dataset/img/train/2071.jpg,0
354,/root/ktg/Capstone2/dataset/img/train/1578.jpg,0
355,/root/ktg/Capstone2/dataset/img/train/2717.jpg,0
356,/root/ktg/Capstone2/dataset/img/train/3409.jpg,0
357,/root/ktg/Capstone2/dataset/img/train/2703.jpg,0
358,/root/ktg/Capstone2/dataset/img/train/0672.jpg,0
359,/root/ktg/Capstone2/dataset/img/train/2065.jpg,0
360,/root/ktg/Capstone2/dataset/img/train/3390.jpg,0
361,/root/ktg/Capstone2/dataset/img/train/1587.jpg,0
362,/root/ktg/Capstone2/dataset/img/train/0841.jpg,0
363,/root/ktg/Capstone2/dataset/img/train/2930.jpg,0
364,/root/ktg/Capstone2/dataset/img/train/1593.jpg,0
365,/root/ktg/Capstone2/dataset/img/train/0855.jpg,0
366,/root/ktg/Capstone2/dataset/img/train/2918.jpg,0
367,/root/ktg/Capstone2/dataset/img/train/0869.jpg,0
368,/root/ktg/Capstone2/dataset/img/train/0868.jpg,0
369,/root/ktg/Capstone2/dataset/img/train/2925.jpg,0
370,/root/ktg/Capstone2/dataset/img/train/3385.jpg,0
371,/root/ktg/Capstone2/dataset/img/train/0854.jpg,0
372,/root/ktg/Capstone2/dataset/img/train/1592.jpg,0
373,/root/ktg/Capstone2/dataset/img/train/0840.jpg,0
374,/root/ktg/Capstone2/dataset/img/train/1586.jpg,0
375,/root/ktg/Capstone2/dataset/img/train/3391.jpg,0
376,/root/ktg/Capstone2/dataset/img/train/2702.jpg,0
377,/root/ktg/Capstone2/dataset/img/train/0667.jpg,0
378,/root/ktg/Capstone2/dataset/img/train/1579.jpg,0
379,/root/ktg/Capstone2/dataset/img/train/2070.jpg,0
380,/root/ktg/Capstone2/dataset/img/train/3408.jpg,0
381,/root/ktg/Capstone2/dataset/img/train/2716.jpg,0
382,/root/ktg/Capstone2/dataset/img/train/3420.jpg,0
383,/root/ktg/Capstone2/dataset/img/train/1237.jpg,0
384,/root/ktg/Capstone2/dataset/img/train/2058.jpg,0
385,/root/ktg/Capstone2/dataset/img/train/3346.jpg,0
386,/root/ktg/Capstone2/dataset/img/train/3352.jpg,0
387,/root/ktg/Capstone2/dataset/img/train/0883.jpg,0
388,/root/ktg/Capstone2/dataset/img/train/1223.jpg,0
389,/root/ktg/Capstone2/dataset/img/train/1974.jpg,0
390,/root/ktg/Capstone2/dataset/img/train/1790.jpg,0
391,/root/ktg/Capstone2/dataset/img/train/2299.jpg,0
392,/root/ktg/Capstone2/dataset/img/train/3187.jpg,0
393,/root/ktg/Capstone2/dataset/img/train/3193.jpg,0
394,/root/ktg/Capstone2/dataset/img/train/0471.jpg,0
395,/root/ktg/Capstone2/dataset/img/train/2266.jpg,0
396,/root/ktg/Capstone2/dataset/img/train/1009.jpg,0
397,/root/ktg/Capstone2/dataset/img/train/2514.jpg,0
398,/root/ktg/Capstone2/dataset/img/train/2272.jpg,0
399,/root/ktg/Capstone2/dataset/img/train/0465.jpg,0
400,/root/ktg/Capstone2/dataset/img/train/1035.jpg,0
401,/root/ktg/Capstone2/dataset/img/train/2528.jpg,0
402,/root/ktg/Capstone2/dataset/img/train/1021.jpg,0
403,/root/ktg/Capstone2/dataset/img/train/0459.jpg,0
404,/root/ktg/Capstone2/dataset/img/train/3150.jpg,0
405,/root/ktg/Capstone2/dataset/img/train/1800.jpg,0
406,/root/ktg/Capstone2/dataset/img/train/1182.jpg,0
407,/root/ktg/Capstone2/dataset/img/train/1318 Cardiomegaly.jpg,0
408,/root/ktg/Capstone2/dataset/img/train/0505.jpg,0
409,/root/ktg/Capstone2/dataset/img/train/2312.jpg,0
410,/root/ktg/Capstone2/dataset/img/train/1343Cardiomegaly.jpg,0
411,/root/ktg/Capstone2/dataset/img/train/2474.jpg,0
412,/root/ktg/Capstone2/dataset/img/train/1169.jpg,0
413,/root/ktg/Capstone2/dataset/img/train/2460.jpg,0
414,/root/ktg/Capstone2/dataset/img/train/2306.jpg,0
415,/root/ktg/Capstone2/dataset/img/train/3018.jpg,0
416,/root/ktg/Capstone2/dataset/img/train/0511.jpg,0
417,/root/ktg/Capstone2/dataset/img/train/0539.jpg,0
418,/root/ktg/Capstone2/dataset/img/train/1627.jpg,0
419,/root/ktg/Capstone2/dataset/img/train/1141.jpg,0
420,/root/ktg/Capstone2/dataset/img/train/1633.jpg,0
421,/root/ktg/Capstone2/dataset/img/train/3024.jpg,0
422,/root/ktg/Capstone2/dataset/img/train/0908.jpg,0
423,/root/ktg/Capstone2/dataset/img/train/2879.jpg,0
424,/root/ktg/Capstone2/dataset/img/train/1380.jpg,0
425,/root/ktg/Capstone2/dataset/img/train/2851.jpg,0
426,/root/ktg/Capstone2/dataset/img/train/0934.jpg,0
427,/root/ktg/Capstone2/dataset/img/train/1394.jpg,0
428,/root/ktg/Capstone2/dataset/img/train/2676.jpg,0
429,/root/ktg/Capstone2/dataset/img/train/0707.jpg,0
430,/root/ktg/Capstone2/dataset/img/train/2662.jpg,0
431,/root/ktg/Capstone2/dataset/img/train/2892.jpg,0
432,/root/ktg/Capstone2/dataset/img/train/1425.jpg,0
433,/root/ktg/Capstone2/dataset/img/train/3232.jpg,0
